card_id	doc_id	doc_types	authors_id	addresse_id	persons_id	key_words	date
903194	777699	Реферат (краткий)	444258	\N	\N	\N	1956-01-10 17:00:00
903195	777654	Письмо	441704	444258	\N	\N	1965-03-25 17:00:00
903196	777626	Письмо	443256	444258	\N	\N	1965-03-30 17:00:00
903197	777622	Письмо	441796	444258	\N	\N	1965-03-25 17:00:00
903198	777700	Сопроводительное письмо	441898	444258	\N	\N	1968-02-27 17:00:00
903199	777620	Карточка	762194	444258	\N	\N	1965-04-01 17:00:00
903200	777618	Письмо	444377	444258	\N	\N	1965-03-19 17:00:00
903201	777616	Письмо	441880	444258	\N	\N	1965-03-11 17:00:00
903202	777614	Письмо,Рукопись	443419	444258	\N	\N	1965-03-12 17:00:00
903203	777613	Письмо на бланке	443419	440282	441073,442396,444258,441035,443071,441705,440992	\N	1965-02-26 17:00:00
903204	777701	Письмо	441898	444258	\N	\N	1967-11-06 17:00:00
903205	777702	Сопроводительное письмо	441898	444258	\N	\N	1967-11-07 17:00:00
903206	777703	Реферат (краткий)	444258	\N	\N	\N	1956-01-01 17:00:00
903207	777705	Реферат (краткий)	444258	\N	\N	\N	1955-10-30 17:00:00
903208	777706	Реферат (краткий)	444258	\N	\N	\N	1955-03-08 17:00:00
903209	777708	Реферат (краткий)	444258	\N	\N	\N	1955-03-08 17:00:00
903210	777709	Реферат (краткий)	444258	\N	\N	\N	1955-09-12 17:00:00
903211	777710	Схема	761644	\N	\N	\N	\N
903212	777711	Реферат (краткий)	444258	\N	\N	\N	1955-10-12 17:00:00
903213	777712	Список	444258	\N	\N	\N	\N
903214	777713	Реферат (краткий)	444258	\N	\N	\N	1955-10-22 17:00:00
903215	777714	Реферат (краткий)	444258	\N	\N	\N	1956-02-08 17:00:00
903216	777715	Список	761644	\N	\N	\N	\N
903217	777717	Список	444258	\N	\N	\N	1966-11-11 17:00:00
903218	777718	Список	761644	\N	\N	\N	\N
903219	777721	Список	\N	\N	\N	\N	\N
903220	777722	Список	\N	\N	\N	\N	\N
903221	777723	Требования	\N	\N	\N	\N	\N
903222	777724	Предложения	442643	\N	\N	\N	1967-09-18 17:00:00
903223	777725	Реферат (краткий)	444258	\N	\N	\N	1956-09-01 17:00:00
903224	777726	Журнал	\N	\N	\N	\N	\N
903225	777727	Запись	444258	\N	\N	\N	\N
903226	777728	Реферат (краткий)	444258	\N	\N	\N	1955-07-11 17:00:00
903227	777730	Реферат (краткий)	444258	\N	\N	\N	1956-02-08 17:00:00
903228	777729	Бланк	443670	444258	\N	\N	1967-12-02 17:00:00
903229	777731	Реферат (краткий)	444258	\N	\N	\N	1954-11-18 17:00:00
903230	777732	Реферат (краткий)	444258	\N	\N	\N	1956-01-24 17:00:00
903231	777733	Журнал научный	\N	\N	442940	\N	1968-07-01 17:00:00
903232	777734	Реферат (краткий)	444258	\N	\N	\N	1956-11-04 17:00:00
903233	777735	Реферат (краткий)	444258	\N	\N	\N	1956-11-04 17:00:00
903234	777736	Реферат (краткий)	444258	\N	\N	\N	1956-10-04 17:00:00
903235	777737	Реферат (краткий)	444258	\N	\N	\N	1956-10-04 17:00:00
903236	777738	Реферат (краткий)	444258	\N	\N	\N	1957-03-05 17:00:00
903237	777739	Реферат (краткий)	444258	\N	\N	\N	1957-03-05 17:00:00
903238	777740	Письмо на бланке,Информация	444035	444258	441684	\N	1965-04-26 17:00:00
903239	777720	Письмо	444150	444258	\N	\N	1965-04-28 17:00:00
903240	777741	Реферат (краткий)	444258	\N	\N	\N	1957-02-05 17:00:00
903241	777719	Письмо на бланке	762210	444258	\N	\N	1965-03-17 17:00:00
903242	777742	Реферат (краткий)	444258	\N	\N	\N	1957-04-06 17:00:00
903243	777716	Письмо	441866	444258	\N	\N	1965-03-17 17:00:00
903244	777743	Реферат (краткий)	444258	\N	\N	\N	1957-04-06 17:00:00
903245	777744	Реферат (краткий)	444258	\N	\N	\N	1957-04-06 17:00:00
903246	777707	Письмо на бланке	762210	\N	444258	\N	1965-03-17 17:00:00
903247	777704	Письмо на бланке	441787	444258	\N	\N	1965-05-13 17:00:00
903248	777745	Записка	761644	444258	444321,441662,441851	\N	\N
903249	777746	Реферат (краткий)	444258	\N	\N	\N	1957-07-07 17:00:00
903250	777747	Реферат (краткий)	444258	\N	\N	\N	1957-07-07 17:00:00
903251	777748	Письмо	443670	444258	\N	\N	1968-04-05 17:00:00
903252	777749	Статья	\N	\N	\N	\N	1968-08-07 17:00:00
903253	777753	Отчет	441898	\N	\N	\N	1968-07-24 17:00:00
903254	777756	Реферат (краткий)	444258	\N	\N	\N	1957-07-07 17:00:00
903255	777757	Реферат (краткий)	444258	\N	\N	\N	1957-07-07 17:00:00
903256	777760	Реферат (краткий)	444258	\N	\N	\N	1957-07-07 17:00:00
903257	777761	Реферат (краткий)	\N	\N	\N	\N	1957-09-04 17:00:00
903258	777762	Реферат (краткий)	444258	\N	\N	\N	1957-09-04 17:00:00
903259	777763	Реферат (краткий)	444258	\N	\N	\N	1957-10-08 17:00:00
903260	777764	Реферат (краткий)	444258	\N	\N	\N	1957-10-08 17:00:00
903261	777759	Письмо	442396	444258	\N	\N	1967-02-18 17:00:00
903262	777765	Реферат (краткий)	444258	\N	\N	\N	1957-10-08 17:00:00
903263	777766	Реферат (краткий)	444258	\N	\N	\N	1958-08-25 17:00:00
903264	777767	Реферат (краткий)	444258	\N	\N	\N	1958-08-25 17:00:00
903265	777773	Письмо	441772	441898	441668	\N	1966-11-17 17:00:00
903266	777776	Письмо на бланке	441683	444258	\N	\N	1965-07-20 17:00:00
903267	777775	Письмо	441708	444258	443419,442798	\N	1965-07-12 17:00:00
903268	777774	Письмо	441707	444258	442798	\N	1965-07-15 17:00:00
903269	777772	Письмо	442877	444258	441705	\N	1965-07-13 17:00:00
903270	777771	Письмо	440350	444258	\N	\N	1965-07-06 17:00:00
903271	777770	Карточка	\N	444258	\N	\N	1965-07-13 17:00:00
903272	777769	Карточка	\N	\N	444258	\N	1965-07-10 17:00:00
903273	777777	Реферат (краткий)	444258	\N	\N	\N	1958-08-25 17:00:00
903274	777778	Реферат (краткий)	444258	\N	\N	\N	1959-07-14 17:00:00
903275	777779	Реферат (краткий)	444258	\N	\N	\N	1959-07-14 17:00:00
903276	777780	Реферат (краткий)	444258	\N	\N	\N	1959-07-14 17:00:00
903277	777781	Реферат (краткий)	444258	\N	\N	\N	1959-07-14 17:00:00
903278	777782	Реферат (краткий)	\N	\N	\N	\N	1959-07-14 17:00:00
903279	777783	Реферат (краткий)	444258	\N	\N	\N	1959-07-15 17:00:00
903280	777784	Реферат (краткий)	444258	\N	\N	\N	1959-07-21 17:00:00
903281	777785	Реферат (краткий)	444258	\N	\N	\N	1959-07-21 17:00:00
903282	777786	Реферат (краткий)	444258	\N	\N	\N	1959-07-29 17:00:00
903283	777787	Реферат (краткий)	444258	\N	\N	\N	1959-07-29 17:00:00
903284	777788	Реферат (краткий)	444258	\N	\N	\N	1959-07-29 17:00:00
903285	777789	Реферат (краткий)	444258	\N	\N	\N	1959-07-29 17:00:00
903286	777790	Реферат (краткий)	444258	\N	\N	\N	1960-01-14 17:00:00
903287	777791	Реферат (краткий)	444258	\N	\N	\N	1960-01-14 17:00:00
903288	777768	Письмо	440155	444258	\N	\N	1965-07-06 17:00:00
903289	777758	Письмо	441696	444258	\N	\N	1965-07-09 17:00:00
903290	777755	Письмо	441763	444258	\N	\N	1965-06-21 17:00:00
903291	777792	Реферат (краткий)	444258	\N	\N	\N	1960-01-14 17:00:00
903292	777754	Письмо,Статья	441763	444187	444258	\N	1965-06-24 17:00:00
903293	777793	Реферат (краткий)	444258	\N	\N	\N	1960-01-14 17:00:00
903294	777752	Письмо	441898	444258	\N	\N	1965-06-11 17:00:00
903295	777794	Реферат (краткий)	444258	\N	\N	\N	1960-05-12 17:00:00
903296	777751	Телеграмма	443419	444258	\N	\N	1965-06-19 17:00:00
903297	777750	Письмо	441561	444258	441796	\N	1965-05-20 17:00:00
903298	777795	Реферат (краткий)	444258	\N	\N	\N	1960-05-12 17:00:00
903299	777796	Реферат (краткий)	444258	\N	\N	\N	1960-05-12 17:00:00
903300	777797	Реферат (краткий)	444258	\N	\N	\N	1960-06-15 17:00:00
903301	777798	Реферат (краткий)	444258	\N	\N	\N	1960-09-09 17:00:00
903302	777799	Письмо	441696	444258	443419	\N	1965-08-02 17:00:00
903303	777800	Письмо	441715	444258	441696	\N	1965-07-30 17:00:00
903304	777801	Письмо,Рукопись	441684	444258	\N	\N	1965-07-30 17:00:00
903305	777802	Сопроводительное письмо	441763	444258	\N	\N	1965-08-10 17:00:00
903306	777803	Письмо	443419	444258	441696	\N	1965-07-22 17:00:00
903307	777804	Письмо	441898	444258	\N	\N	1965-08-05 17:00:00
903308	777805	Письмо	441696	444258	441717	\N	1965-08-02 17:00:00
903309	777806	Письмо	441716	444258	\N	\N	1965-08-20 17:00:00
903310	777807	Письмо	441763	444258	\N	\N	1965-08-19 17:00:00
903311	777808	Реферат (краткий)	444258	\N	\N	\N	1960-09-09 17:00:00
903312	777809	Реферат (краткий)	444258	\N	\N	\N	1960-09-09 17:00:00
903313	777810	Реферат (краткий)	444258	\N	\N	\N	1960-09-09 17:00:00
903314	777811	Реферат (краткий)	444258	\N	\N	\N	1960-09-19 17:00:00
903315	777812	Реферат (краткий)	444258	\N	\N	\N	1960-09-19 17:00:00
903316	777813	Реферат (краткий)	444258	\N	\N	\N	1960-09-19 17:00:00
903317	777814	Реферат (краткий)	444258	\N	\N	\N	1960-09-19 17:00:00
903318	777815	Реферат (краткий)	444258	\N	\N	\N	1960-09-19 17:00:00
903319	777816	Реферат (краткий)	444258	\N	\N	\N	1961-04-21 17:00:00
903320	777817	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903321	777818	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903322	777819	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903323	777820	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903324	777822	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903325	777824	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903326	777827	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903327	777828	Реферат (краткий)	444258	\N	\N	\N	1962-02-10 17:00:00
903328	777830	Реферат (краткий)	444258	\N	\N	\N	1962-02-26 17:00:00
903329	777832	Реферат (краткий)	444258	\N	\N	\N	1962-02-26 17:00:00
903330	777833	Запись	444258	\N	\N	\N	1985-10-02 17:00:00
903331	777834	Реферат (краткий)	444258	\N	\N	\N	1962-02-26 17:00:00
903332	777836	Реферат (краткий)	444258	\N	\N	\N	1962-02-26 17:00:00
903333	777838	Реферат (краткий)	444258	\N	\N	\N	1962-02-26 17:00:00
903334	777839	Реферат (краткий)	444258	\N	\N	\N	1962-02-26 17:00:00
903335	777840	План	444258	\N	441024	\N	\N
903336	777842	Записка	444246	444258	\N	\N	\N
903337	777843	План	761644	\N	\N	\N	\N
903338	777844	План	444258	\N	\N	\N	1986-03-27 17:00:00
903339	777847	Материалы	444258	\N	\N	\N	1986-12-16 17:00:00
903340	777851	Конспект	444258	\N	\N	\N	1987-02-07 17:00:00
903341	777852	Запись	444258	\N	\N	\N	1986-10-25 17:00:00
903342	777853	Запись	444258	\N	\N	\N	1987-01-09 17:00:00
903343	777854	План	444258	\N	\N	\N	1987-01-11 17:00:00
903344	777855	План	444258	\N	\N	\N	1986-08-30 16:00:00
903345	777856	Рисунок	444258	\N	\N	\N	1985-12-01 17:00:00
903346	777857	Реферат (краткий)	444258	\N	\N	\N	1962-04-06 17:00:00
903347	777858	Реферат (краткий)	444258	\N	\N	\N	1962-05-22 17:00:00
903348	777859	Реферат (краткий)	444258	\N	\N	\N	1962-05-22 17:00:00
903349	777860	Реферат (краткий)	444258	\N	\N	\N	1962-07-07 17:00:00
903350	777861	Реферат (краткий)	444258	\N	\N	\N	1962-07-07 17:00:00
903351	777862	Реферат (краткий)	444258	\N	\N	\N	1962-07-24 17:00:00
903352	777863	Реферат (краткий)	444258	\N	\N	\N	1962-07-24 17:00:00
903353	777864	Реферат (краткий)	444258	\N	\N	\N	1962-07-24 17:00:00
903354	777865	Реферат (краткий)	444258	\N	\N	\N	1962-07-24 17:00:00
903355	777866	Реферат (краткий)	444258	\N	\N	\N	1962-07-24 17:00:00
903356	777867	Реферат (краткий)	444258	\N	\N	\N	1962-08-27 17:00:00
903357	777868	Реферат (краткий)	444258	\N	\N	\N	1962-10-10 17:00:00
903358	777869	Реферат (краткий)	444258	\N	\N	\N	1963-01-09 17:00:00
903359	777870	Рукопись	761644	\N	\N	\N	\N
903360	777871	Реферат (краткий)	444258	\N	\N	\N	1963-01-09 17:00:00
903361	777873	Реферат (краткий)	444258	\N	\N	\N	1963-08-23 17:00:00
903362	777875	Реферат (краткий)	444258	\N	\N	\N	1963-09-11 17:00:00
903363	777874	План	444258	\N	\N	\N	1986-06-02 16:00:00
903364	777876	Реферат (краткий)	444258	\N	\N	\N	1963-09-11 17:00:00
903365	777878	Реферат (краткий)	444258	\N	\N	\N	1963-09-11 17:00:00
903366	777880	Реферат (краткий)	444258	\N	\N	\N	1963-09-11 17:00:00
903367	777877	Запись	442551,444258	\N	\N	\N	1986-03-08 17:00:00
903368	777881	Рисунок	444258	\N	\N	\N	1985-10-03 17:00:00
903369	777882	Текст	444258	\N	\N	\N	1985-10-02 17:00:00
903370	777883	Текст	444258	\N	\N	\N	1985-10-03 17:00:00
903371	777821	Письмо	440061	444258	\N	\N	1965-09-08 17:00:00
903372	777823	Письмо	442877	444258	441705	\N	1965-08-27 17:00:00
903373	777884	Текст	444258	\N	\N	\N	1985-10-03 17:00:00
903374	777825	Письмо	441787	444258	\N	\N	1965-09-01 17:00:00
903375	777886	\N	444258	\N	\N	\N	1985-10-03 17:00:00
903376	777888	Текст	444258	\N	\N	\N	1985-10-03 17:00:00
903377	777890	Запись	444258	\N	\N	\N	\N
903378	777892	Реферат (краткий)	444258	\N	\N	\N	1963-09-11 17:00:00
903379	777893	Реферат (краткий)	444258	\N	\N	\N	1963-09-19 17:00:00
903380	777826	Письмо	441730	444258	\N	\N	1965-09-13 17:00:00
903381	777894	Реферат (краткий)	444258	\N	\N	\N	1963-09-19 17:00:00
903382	777896	Реферат (краткий)	444258	\N	\N	\N	1963-09-19 17:00:00
903383	777897	Запись	444258	\N	\N	\N	1985-10-05 17:00:00
903384	777898	Реферат (краткий)	444258	\N	\N	\N	1963-10-21 17:00:00
903385	777901	Реферат (краткий)	444258	\N	\N	\N	1963-10-21 17:00:00
903386	777900	Иллюстрация	444258	\N	\N	\N	1985-12-01 17:00:00
903387	777829	Телеграмма	442877	444258	441705	\N	1965-09-18 17:00:00
903388	777831	Письмо	761644	444258	\N	\N	1965-09-10 17:00:00
903389	777835	Письмо	441832	444258	\N	\N	1965-10-01 17:00:00
903390	777837	Служебная записка	\N	444258	\N	\N	1965-10-12 17:00:00
903391	777841	Письмо	441696	444258	443419,443128,442877,441640	\N	1965-09-27 17:00:00
903392	777845	Письмо	440061	444258	\N	\N	1965-10-05 17:00:00
903393	777846	Письмо	440061	444258	441648	\N	1965-10-05 17:00:00
903394	777848	Письмо,Рукопись	442877	444258	\N	\N	1965-10-15 17:00:00
903395	777849	Телеграмма	441898	444258	\N	\N	1965-11-02 17:00:00
903396	777850	Сопроводительное письмо	444150	444258	\N	\N	1965-10-15 17:00:00
903397	777872	Письмо	441717	444258	441696	\N	1965-10-18 17:00:00
903398	777879	Карточка	\N	444258	\N	\N	1965-09-24 17:00:00
903399	777885	Письмо	441718	444258	\N	\N	1965-10-26 17:00:00
903400	777887	Телеграмма	444377	444258	\N	\N	1965-11-11 17:00:00
903401	777889	Сопроводительное письмо	441720	444258	441696	\N	1965-11-04 17:00:00
903402	777891	Служебная записка	440155	444258	\N	\N	1965-11-05 17:00:00
903403	777895	Письмо	442877	444258	443128,442940,440069	\N	1965-11-05 17:00:00
903404	777899	Письмо	441719	444258	\N	\N	1965-11-05 17:00:00
903405	777902	Реферат (краткий)	444258	\N	\N	\N	1963-10-21 17:00:00
903406	777903	Реферат (краткий)	444258	\N	\N	\N	1963-10-21 17:00:00
903407	777904	Реферат (краткий)	444258	\N	\N	\N	1963-10-24 17:00:00
903408	777905	Реферат (краткий)	444258	\N	\N	\N	1963-10-21 17:00:00
903409	777906	План	444258	\N	\N	\N	1985-12-01 17:00:00
903410	777907	Материалы	444258	\N	\N	\N	1985-11-30 17:00:00
903411	777908	Реферат (краткий)	444258	\N	\N	\N	1963-10-24 17:00:00
903412	777909	Реферат (краткий)	444258	\N	\N	\N	1963-10-24 17:00:00
903413	777910	План	444258	\N	\N	\N	1985-12-05 17:00:00
903414	777911	Замечания	444258	\N	\N	\N	1985-12-04 17:00:00
903415	777912	Список	442551,444258	\N	\N	\N	1985-12-04 17:00:00
903416	777913	Реферат (краткий)	444258	\N	\N	\N	1963-10-30 17:00:00
903417	777914	Реферат (краткий)	444258	\N	\N	\N	1963-10-30 17:00:00
903418	777916	Реферат (краткий)	444258	\N	\N	\N	1963-10-30 17:00:00
903419	777915	План	444258	\N	\N	\N	1985-12-06 17:00:00
903420	777917	Иллюстрация	444258	\N	\N	\N	1985-12-06 17:00:00
903421	777918	Замечания	444258	\N	\N	\N	1985-12-05 17:00:00
903422	777921	Сценарий	442551,444258	\N	441722	\N	1985-10-12 17:00:00
903423	777923	Сценарий	762211	\N	441722	\N	1985-10-01 17:00:00
903424	777926	Сценарий	442551,444258	\N	441722	\N	1985-10-01 17:00:00
903425	777928	Сценарий	444258	\N	\N	\N	1985-10-01 17:00:00
903426	777930	Сценарий	442551,444258	\N	441722	\N	1985-11-28 17:00:00
903427	777932	Сценарий	442551,444258	\N	441722	\N	1985-11-28 17:00:00
903428	777933	Сценарий	442551,444258	\N	441722	\N	\N
903429	777934	Сценарий	442551,444258	\N	441722	\N	\N
903430	777935	Сценарий	442551,444258	\N	441722	\N	\N
903431	777931	Письмо	441723	444258	\N	\N	1965-12-10 17:00:00
903432	777936	Сценарий	442551,444258	\N	441722	\N	\N
903433	777937	Реферат (краткий)	444258	\N	\N	\N	1964-04-15 17:00:00
903434	777938	Реферат (краткий)	444258	\N	\N	\N	1964-11-14 17:00:00
903435	777939	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903436	777940	Сценарий	444258	\N	441722	\N	\N
903437	777941	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903438	777942	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903439	777943	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903440	777944	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903441	777945	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903442	777946	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903443	777947	Программа	\N	\N	\N	\N	1986-08-21 16:00:00
903444	777948	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903445	777949	Программа	\N	\N	\N	\N	1987-08-22 16:00:00
903446	777950	Реферат (краткий)	\N	\N	\N	\N	1967-04-15 17:00:00
903447	777929	Письмо	440061	444258	\N	\N	1965-12-08 17:00:00
903448	777927	Письмо	443419	444258	\N	\N	1965-12-05 17:00:00
903449	777925	Письмо	441696	444258	443821,442877	\N	1965-11-24 17:00:00
903450	777924	Письмо	440061	444258	\N	\N	1965-12-02 17:00:00
903451	777922	Письмо	443419	444258	443128,441035,442990,440997,440992	\N	1965-11-08 17:00:00
903452	777920	Письмо	441898	444258	\N	\N	1965-11-17 17:00:00
903453	777919	Письмо	441721	444258	441642	\N	1965-11-07 17:00:00
903454	777951	Реферат (краткий)	444258	\N	\N	\N	1967-04-15 17:00:00
903455	777952	Памятка	\N	\N	\N	\N	\N
903456	777955	Информация	\N	\N	\N	\N	\N
903457	777957	Письмо на бланке	\N	\N	\N	\N	\N
903458	777959	Инструкция	\N	\N	\N	\N	1953-01-02 17:00:00
903459	777962	План	444258	\N	\N	\N	1986-06-05 16:00:00
903460	777963	Правила	\N	\N	\N	\N	1965-12-20 17:00:00
903461	777965	Письмо	441850	444258	\N	\N	1965-12-23 17:00:00
903462	777964	Письмо,Рукопись	442877	444258	443419,441696,444377,761682,441705	\N	1965-12-19 17:00:00
903463	777961	Письмо	444258	441850	\N	\N	1966-02-08 17:00:00
903464	777960	Письмо	444258	443419	442877	\N	1966-02-07 17:00:00
903465	777958	Письмо	444258	442877	443782,440207,442990,441660,761682,441705,440673,441898	\N	1966-01-27 17:00:00
903466	777956	Письмо	444258	442661	\N	\N	1966-01-27 17:00:00
903467	777954	Телеграмма,Рукопись	444258	442877	\N	\N	1966-01-24 17:00:00
903468	777953	Письмо	444258	441723	\N	PL/1	1966-01-10 17:00:00
903469	777968	План	762212	\N	444258,761404,444272,440577	\N	1987-03-27 17:00:00
903470	777971	План	444272	\N	\N	\N	1984-05-14 16:00:00
903471	777973	Письмо	441730	444258	\N	\N	1965-12-30 17:00:00
903472	777972	План	444272	\N	\N	\N	\N
903473	777970	Информационное письмо	\N	444258	\N	\N	1965-11-24 17:00:00
903474	777969	Письмо	441898	444258	441664,443216,441931	\N	1966-01-14 17:00:00
903475	777974	План	440577	\N	\N	\N	\N
903476	777975	План	444258	\N	\N	\N	\N
903477	777967	Письмо	444258	441880	\N	\N	1966-02-10 17:00:00
903478	777966	Письмо	444258	441724	\N	\N	1966-02-08 17:00:00
903479	777976	Предложения	444258	\N	\N	\N	1981-06-17 16:00:00
903480	777980	Письмо	441019	444258	\N	\N	1984-01-25 17:00:00
903481	777987	Повестка	441019	444258	444258,444272,440577	\N	1985-12-05 17:00:00
903482	777991	Письмо	444258	444035	444377	\N	1966-03-28 17:00:00
903483	777989	Реферат (краткий)	444258	\N	440899	\N	1966-03-23 17:00:00
903484	777990	Повестка	441727	444258	442551,440196	\N	1979-05-04 17:00:00
903485	777992	Повестка	442918	444258	\N	\N	1980-05-19 17:00:00
903486	777993	Повестка	441727	444258	442551	\N	1980-02-20 17:00:00
903487	777994	Повестка	762212	444258	\N	\N	1982-07-08 16:00:00
903488	777995	Повестка дня	762212	444258	444272,440577,443099	\N	1982-01-08 17:00:00
903489	777996	Повестка	441727	444258	442551,440196,444272	\N	1980-01-10 17:00:00
903490	777997	Повестка	441727	444258	444272	\N	1978-12-07 17:00:00
903491	777998	Повестка	762212	444258	440119,442588	\N	1982-06-17 16:00:00
903492	777999	План,Повестка	441727	444258	\N	\N	1978-12-27 17:00:00
903493	777988	Письмо	444258	443128	\N	\N	1966-03-23 17:00:00
903494	777986	Письмо	444258	761102	\N	\N	1966-03-23 17:00:00
903495	778000	Повестка	441727	444258	440305,444272,441725	\N	1978-06-25 17:00:00
903496	777985	Письмо	444258	441726	442661	\N	1966-03-23 17:00:00
903497	777984	Письмо	444258	440069	442206	\N	1966-03-23 17:00:00
903498	777983	Письмо	444258	441561	\N	\N	1966-03-23 17:00:00
903499	777982	Письмо	444258	441875	\N	\N	1966-03-23 17:00:00
903500	777981	Письмо	444258	442940	442206	\N	1966-03-23 17:00:00
903501	778001	Письмо на бланке	444272	444258	\N	\N	1978-04-24 17:00:00
903502	777979	Реферат (краткий)	444258	\N	\N	\N	1966-03-23 17:00:00
903503	777978	Письмо	444258	441898	440954,443216	\N	1966-02-11 17:00:00
903504	777977	Письмо	444258	441730	\N	\N	1966-02-10 17:00:00
903505	778011	Конспект	762110	\N	\N	\N	1949-09-01 17:00:00
903506	778012	Конспект	762110	\N	\N	\N	1949-10-24 17:00:00
903507	778013	Конспект	762110	\N	\N	\N	1949-12-17 17:00:00
903508	778014	Конспект	762110	\N	\N	\N	1950-02-09 17:00:00
903509	778015	Конспект	762110	\N	\N	\N	1950-02-10 17:00:00
903510	778016	Конспект	762110	\N	\N	\N	1950-05-06 17:00:00
903511	778017	Конспект	762110	\N	\N	\N	1950-09-20 17:00:00
903512	778018	Конспект	444258	\N	\N	\N	1951-02-13 17:00:00
903513	778019	Конспект	762110	\N	\N	\N	1951-09-02 17:00:00
903514	778020	Конспект	762110	\N	\N	\N	1950-04-29 17:00:00
903515	778021	Список	\N	\N	\N	\N	1947-01-02 17:00:00
903516	778022	Конспект	444258	\N	\N	\N	1950-09-01 17:00:00
903517	778023	Ноты	\N	\N	\N	\N	1947-07-01 17:00:00
903518	778027	Билет,Входной билет,Квитанция,Конверт,Мандат,Пригласительный билет,Резолюция	\N	\N	444258	\N	1947-10-01 00:00:00
903519	778028	Статья	444258	\N	\N	\N	1979-01-05 17:00:00
903520	778029	План	444258	\N	\N	\N	1979-02-26 17:00:00
903521	778030	Письмо	440807	444258	\N	\N	1974-12-27 17:00:00
903522	778032	Телеграмма	440881	444258	440944,441983	\N	1974-12-24 17:00:00
903523	778031	Справка	441725	\N	\N	\N	1978-01-01 17:00:00
903524	778033	Повестка	441727	\N	\N	\N	1977-11-22 17:00:00
903525	778034	Письмо	443764	444258	\N	\N	1974-12-25 17:00:00
903526	778036	Письмо	762690	444258	440534,440997,440785,441851	\N	1974-12-17 17:00:00
903527	778010	Письмо,Рукопись	441875	444258	\N	\N	1966-02-23 17:00:00
903528	778009	Письмо	441898	444258	440954,441373,443216	\N	1966-02-15 17:00:00
903529	778008	Телеграмма	441898	444258	\N	\N	1966-02-23 17:00:00
903530	778007	Письмо,Анкета	440954	444258	\N	\N	1966-01-20 17:00:00
903531	778006	Письмо на бланке	441561	444258	\N	\N	1966-01-31 17:00:00
903532	778005	Письмо	443744	444258	\N	\N	1966-01-14 17:00:00
903533	778004	Сопроводительное письмо	442940	444258	\N	\N	1966-02-08 17:00:00
903534	778003	Письмо	761102	444258	442122	\N	1966-01-31 17:00:00
903535	778002	Информационное письмо	\N	\N	\N	\N	1966-02-04 17:00:00
903536	778035	Проект	\N	\N	\N	\N	1977-11-22 17:00:00
903537	778039	Положение	443834	\N	\N	\N	1979-01-05 17:00:00
903538	778042	Решение	442918,441727	\N	\N	\N	1977-12-01 17:00:00
903539	778044	Экспертиза	442551,443735,440196	\N	\N	\N	1977-11-30 17:00:00
903540	778047	Решение	442918,441727	\N	\N	\N	1977-09-20 17:00:00
903541	778050	Повестка	442918,441727	444258	\N	\N	1977-06-13 17:00:00
903542	778052	Повестка	442918,441727	444258	441725	\N	1977-09-20 17:00:00
903543	778051	Письмо	442877	444258	443419,442396,444377	\N	1966-02-22 17:00:00
903544	778048	Письмо	444035	444258	444377	\N	1966-03-01 17:00:00
903545	778046	Письмо	440198	444258	444309,440997	\N	1966-02-26 17:00:00
903546	778045	Письмо	442661	444258	\N	\N	1966-02-09 17:00:00
903547	778043	Письмо	441729	444258	443216,444035,442661,441850	\N	1966-02-21 17:00:00
903548	778053	Положение	\N	\N	441731	\N	\N
903549	778056	Положение	\N	\N	441731	\N	\N
903550	778057	Положение	\N	\N	\N	\N	\N
903551	778059	Приглашение	443764	444258	\N	\N	1974-12-19 17:00:00
903552	778058	Положение	\N	\N	\N	\N	\N
903553	778060	Письмо	440658	444258	442324	\N	1974-12-10 17:00:00
903554	778041	Письмо	444377	444258	\N	\N	1966-02-16 17:00:00
903555	778040	Письмо	441717	444258	\N	\N	1966-02-18 17:00:00
903556	778062	Приглашение	440038	444258	\N	\N	1974-12-10 17:00:00
903557	778038	Письмо,Счет	441728	444258	\N	\N	1966-01-31 17:00:00
903558	778061	Повестка	441727	\N	444272	\N	\N
903559	778037	Письмо на бланке	441730	444258	\N	\N	1966-02-18 17:00:00
903560	778055	Письмо	443128	444333	440069	\N	1966-03-02 17:00:00
903561	778063	Постановление	442918	\N	\N	\N	1983-03-14 17:00:00
